id,mass,x,y,z,vx,vy,vz
15683,1.66441e+14,3.0107,-0.713751,-0.586227,0.00242468,0.00974694,0.000200699
15684,1.60168e+14,-0.375245,3.24138,0.619504,-0.00998793,-0.0020907,-0.00013058
15685,4.13453e+14,-0.730739,3.06086,0.389338,-0.0100074,-0.00336133,-0.001111
15686,1.17157e+15,0.160165,4.6482,1.85718,-0.00760479,0.000460535,0.00125994
15687,2.10094e+13,1.60662,2.14187,-0.252743,-0.00935388,0.00641519,-0.00154815
15688,2.97695e+14,1.41106,-3.79742,-0.60971,0.00808682,0.00190102,4.24509e-05
15689,1.31573e+14,-3.13281,0.11187,-0.148302,0.000421647,-0.0097083,0.00189993
15690,3.49799e+14,0.403677,4.16575,0.146796,-0.00815455,0.000574164,0.000577075
15691,1.10583e+15,2.24204,-3.8311,-0.724169,0.00739592,0.00416601,0.00111631
15692,5.98876e+13,-1.37032,3.20521,0.290721,-0.0081065,-0.00362207,0.000656617
15693,8.87047e+13,-2.01604,-2.71799,0.681393,0.00741144,-0.004762,0.000873851
15694,1.29729e+15,-0.909389,4.46662,1.67329,-0.0078237,-8.51708e-05,-0.00199474
15695,2.02336e+15,1.79715,-3.9554,-1.86286,0.00710643,0.00377302,-0.00167074
15696,7.42472e+14,0.256726,4.78346,1.38981,-0.00785444,-8.77083e-05,0.000925663
15697,1.72576e+15,-0.280269,5.12456,-0.945466,-0.00754981,-0.000152086,-0.000738859
15698,9.50241e+14,1.01947,4.49378,1.85799,-0.00764689,0.0014795,0.00151695
15699,1.43442e+15,1.13043,4.76588,-0.871642,-0.00760866,0.00160969,-0.00146739
15700,1.06911e+15,-0.149826,5.23808,0.588315,-0.0074926,-7.43032e-05,-0.000232904
15701,8.62782e+14,0.00914977,4.75546,0.544538,-0.00817406,0.000442451,0.000583904
15702,5.03853e+13,0.777693,2.99351,-0.176438,-0.0100666,0.00223376,0.000369744
15703,1.30462e+14,-2.4474,-2.22973,-0.782566,0.00543234,-0.00715188,0.00113061
15704,6.78838e+13,-3.10956,1.8493,-0.189636,-0.00477711,-0.0073969,0.00142954
15705,2.40951e+15,-0.0112342,5.10183,0.921028,-0.00741847,0.000412722,0.00123259
15706,1.13282e+15,0.0422583,4.41696,1.72358,-0.00813329,0.000573936,-0.00137871
15707,7.71539e+14,-1.5282,4.6012,0.587282,-0.00757262,-0.00238025,0.00113916
15708,1.57542e+15,0.122228,4.68653,0.967098,-0.00809245,0.000169527,0.00124965
15709,1.05156e+14,-2.1891,2.5556,-0.517307,-0.00652769,-0.00645126,1.14319e-05
15710,2.26912e+15,0.717687,4.51389,-1.19603,-0.00766559,0.00104876,-0.00290112
15711,6.16775e+14,-1.61213,4.61162,0.402429,-0.00760223,-0.00244398,0.000211093
15712,1.29793e+15,0.823325,4.37662,1.53445,-0.00798599,0.00210741,-0.00103462
15713,1.46369e+15,0.068015,4.61491,-0.0254896,-0.00837001,0.00058718,0.00121035
15714,2.95963e+15,0.255512,4.86656,1.21568,-0.0071921,4.3756e-05,0.00308484
15715,1.15935e+15,-0.0643813,4.97069,-0.227802,-0.00793733,0.000359161,5.51474e-05
15716,6.38882e+13,-2.712,2.5045,-0.0263283,-0.00573677,-0.00611183,0.000401264
15717,5.72434e+14,1.33712,4.3263,-0.0333672,-0.00802842,0.0028115,-0.000504066
15718,3.90006e+14,-1.0327,3.28422,-0.535102,-0.00927533,-0.00318867,2.12843e-05
15719,2.73876e+14,-2.86635,2.0536,0.638712,-0.00455097,-0.0073312,0.000766505
15720,4.6168e+14,-0.316278,4.65343,0.513523,-0.00829822,-0.000119291,-0.000318904
15721,1.88537e+15,0.36873,4.9914,0.983754,-0.00749814,0.00121764,-0.000528064
15722,4.82074e+14,0.112791,4.61854,0.131726,-0.00815459,0.00105998,0.00158197
15723,8.30976e+14,-1.313,4.73587,-0.549849,-0.00762019,-0.0015944,0.00142592
15724,3.20941e+15,0.115777,4.55579,-1.41652,-0.00786514,0.000933831,0.00224063
15725,9.00902e+14,-0.478458,4.69533,0.326044,-0.00807403,0.000448679,-0.0016177
15726,1.54572e+15,-0.614828,5.05783,0.96164,-0.00755765,-0.00046388,-0.00104253
15727,1.7714e+13,0.830669,-2.7281,-0.138806,0.0104234,0.00190665,0.00040664
15728,1.23646e+15,3.13052,-4.0964,0.409394,0.00579662,0.00479819,-0.000102837
15729,3.23268e+13,1.91996,-2.34263,-0.0533676,0.0080715,0.00595549,-0.000522412
15730,2.62789e+14,2.66784,2.43842,0.164431,-0.00436811,0.00837787,0.000263706
15731,2.62036e+13,-0.485963,3.27645,-0.226809,-0.00932221,0.000422054,0.000751423
15732,1.61921e+14,0.768833,2.74855,0.728172,-0.00985399,0.00195788,0.00324676
15733,6.30927e+14,-0.184746,4.76367,-0.115918,-0.00802786,0.000565988,0.00118585
15734,2.22689e+15,-0.46501,4.77076,0.245216,-0.0076871,-0.000339131,-0.0027335
15735,2.9189e+13,3.11067,-0.959828,0.786678,0.00363486,0.00829729,0.00114425
15736,4.16535e+13,-3.70719,1.14395,-0.533978,-0.00265282,-0.00783307,0.000591306
15737,1.75862e+13,2.02364,2.06623,-0.26887,-0.00624976,0.00856025,-3.01629e-05
15738,4.92354e+14,-0.130506,4.67261,-0.0418058,-0.00831529,7.32536e-05,0.000786796
15739,4.73028e+14,-0.23022,4.50875,-0.558905,-0.0079699,0.000111019,0.0031349
15740,6.15606e+14,-0.650818,4.27201,0.74702,-0.00864198,-0.000112011,-0.00177474
15741,2.78472e+12,1.16166,-0.703883,-0.240008,0.00150668,0.0151098,0.00638318
15742,3.14078e+12,-1.20143,-0.973256,0.255834,0.0141309,-0.00673965,-0.00270053
15743,2.89844e+14,-3.64038,0.270367,-0.584443,-0.00110133,-0.00787619,0.00256834
15744,1.12958e+14,0.895985,2.99503,0.657019,-0.00876494,0.00329657,0.00348298
15745,1.15727e+12,-2.46248,1.58924,0.104651,-0.00437701,-0.00390206,-0.00073901
15746,6.97371e+13,-1.88705,2.56022,0.365491,-0.00778218,-0.00596328,7.47274e-05
15747,5.08273e+13,-0.990951,2.39778,0.864789,-0.010861,-0.00181303,-0.00252208
15748,9.10816e+13,-3.05229,0.110722,-0.397441,-0.000255904,-0.00994033,0.00160605
15749,8.81171e+13,1.72252,2.46749,-0.338898,-0.00905316,0.00435548,-0.002164
15750,6.67559e+10,-0.856222,-0.227869,-0.0579814,0.0106398,-0.0092949,0.00121371
15751,4.06588e+13,1.53309,-0.712404,0.22241,0.00434929,0.0135573,-0.00469169
15752,1.07051e+15,1.30734,4.65717,1.59539,-0.00730395,0.00232207,0.000344224
15753,2.75582e+14,-3.13778,1.41759,0.867932,-0.00304041,-0.00795227,-0.00191926
15754,3.72869e+13,-2.43176,2.2016,0.337559,-0.0072893,-0.00609332,-7.04972e-05
15755,3.37121e+13,-2.75458,1.8885,0.441426,-0.00555474,-0.00734311,-0.000760797
15756,1.09534e+14,2.6159,1.86926,-0.131298,-0.00610925,0.0068984,-0.00340859
15757,7.5547e+13,-1.85223,2.38006,0.50092,-0.00775309,-0.00662236,-6.01473e-05
15758,1.19759e+14,-2.39755,2.21075,-0.696943,-0.00636372,-0.00683635,-0.000378391
15759,1.26216e+14,-2.45475,2.54563,1.09865,-0.00622737,-0.00553062,-1.81102e-05
15760,2.0109e+15,-0.0443261,4.70822,1.34747,-0.00746571,-0.000588447,0.00268521
15761,6.75707e+13,-2.0648,2.30532,-0.436769,-0.00728707,-0.00683628,-0.000649435
15762,1.13692e+15,0.297282,4.60123,0.477135,-0.00814006,0.000820785,0.000749594
15763,8.28419e+13,2.71688,1.4749,0.129908,-0.00499292,0.00885901,-0.000891342
15764,5.95997e+13,3.38959,-0.278984,-0.47592,0.000355181,0.00913283,0.00117498
15765,9.02124e+13,-2.82749,1.17016,-0.566494,-0.00389729,-0.00893542,0.00214432
15766,2.29612e+14,3.20061,-1.11332,0.45898,0.00296878,0.00869106,-0.00141275
15767,9.52864e+13,-3.03329,1.20672,0.714497,-0.00319486,-0.00858363,0.00157659
15768,1.79046e+14,-2.27191,2.94281,0.726259,-0.00680067,-0.00498337,0.00103495
15769,8.19753e+13,-2.69904,1.53531,0.522359,-0.00502034,-0.00848675,-0.000629059
15770,1.35697e+14,-2.27333,2.28063,0.581951,-0.00558479,-0.00748632,0.00198583
15771,7.66379e+13,-0.601723,3.17493,-0.150087,-0.0100787,-0.00267772,0.000419147
15772,1.83704e+14,-0.927658,3.3302,-0.0761458,-0.00931635,-0.00322682,0.000638235
15773,1.6417e+14,-1.35191,3.14613,0.594625,-0.00875972,-0.00424062,-0.00161243
15774,8.22805e+13,3.32406,0.0860569,-0.358523,-0.00104498,0.00937846,-0.000477893
15775,1.09349e+14,-4.01646,0.26177,-0.24004,-0.000760031,-0.00834566,-0.000438354
15776,1.43328e+14,-2.40687,2.33617,-0.0343394,-0.00659378,-0.00768797,0.000701232
15777,1.14411e+14,3.31711,-1.09441,-0.218203,0.00216011,0.00941945,-0.000227189
15778,7.84704e+13,-3.4147,-0.640509,1.04188,0.00195349,-0.00819214,0.000756407
15779,8.3523e+12,1.8687,-2.11657,-1.0617,0.00542872,0.00596036,-0.000666035
15780,1.07616e+12,1.16066,-1.38888,-0.210018,0.00565271,0.00676998,0.00281508
15781,2.01287e+14,-3.33579,1.06265,-0.0433163,-0.00140872,-0.00807521,-0.0033504
15782,1.14983e+14,-3.75672,0.562752,-0.284219,-0.00106954,-0.00769942,0.00205041
15783,2.52113e+14,-3.79404,-0.798832,-0.306474,0.00232466,-0.00655806,0.00352134
15784,3.87168e+11,-0.882143,0.861548,0.35934,-0.0124074,-0.010248,0.00333889
15785,1.02406e+13,-0.697019,-2.70514,-1.01303,0.00835209,-0.000924551,0.00020572
15786,6.86933e+13,-3.68442,0.422157,-0.105671,-0.00261042,-0.00759222,0.00200773
15787,2.59197e+13,-3.50093,1.04324,0.101842,-0.0031912,-0.00778577,-0.000609023
15788,9.99662e+13,-2.67888,1.30527,1.1364,-0.00463973,-0.00860451,0.000420765
15789,1.0014e+14,-2.33916,2.13533,-0.47565,-0.0070473,-0.00676492,-0.000308023
15790,5.51946e+13,-3.20449,0.833932,-0.563671,-0.00318266,-0.00864397,0.000791521
15791,1.00955e+14,0.761717,2.72217,0.205665,-0.0104137,0.00336473,0.00157576
15792,5.8214e+13,-3.11569,0.972882,1.40092,-0.00391671,-0.007599,-0.00165373
15793,1.05998e+14,-3.31542,0.578863,-0.365854,-0.00183977,-0.00895526,0.00110472
15794,1.42886e+14,-3.54319,0.226113,-0.746645,-0.000603513,-0.00797707,0.00304388
15795,1.23927e+14,-3.5217,0.549752,-0.0181804,-0.00104044,-0.00842286,0.00173686
15796,3.86554e+13,-3.22232,0.294623,-0.141651,-0.00119482,-0.00927227,0.00219047
15797,4.93278e+13,-3.28507,0.680695,-0.111257,-0.0021236,-0.00879044,0.002073
15798,1.42959e+14,3.37559,-0.743404,-0.659611,0.00240596,0.00881445,0.000276476
15799,6.70806e+13,2.66979,-2.43072,-0.443238,0.00557814,0.0067316,0.00108869
15800,2.278e+14,-3.44714,1.45076,-0.261183,-0.00432788,-0.00798534,0.0012147
15801,3.26673e+14,-3.51747,1.40029,0.213623,-0.00451312,-0.00782212,0.000380694
15802,1.01657e+14,-2.45015,2.33665,-0.715792,-0.00692732,-0.00693576,0.00115228
15803,8.87583e+13,-3.55515,-0.84988,1.35556,0.00136752,-0.00724935,-0.0024507
15804,2.1101e+14,-2.88617,0.198599,-1.4704,-0.00140881,-0.00907573,0.00272209
15805,3.82873e+13,-2.44199,1.75976,0.37613,-0.00657214,-0.00790603,0.000188669
15806,3.7558e+13,-2.57608,1.70483,-0.290984,-0.00639307,-0.00759308,0.00166386
15807,8.81704e+13,-2.77171,1.45373,0.584138,-0.00503584,-0.00833403,-0.000820531
15808,4.64527e+13,-0.916394,3.1471,0.495376,-0.00927632,-0.00157865,0.0014987
15809,9.63575e+13,-2.61066,1.69737,0.187897,-0.00727221,-0.00781323,3.48981e-05
15810,5.28102e+13,-2.80477,0.765483,0.514653,-0.00358767,-0.00977168,-0.00138127
15811,8.20261e+13,-3.10107,0.163379,0.414287,-0.000815371,-0.00979093,-0.00113031
15812,1.31782e+14,-2.59761,1.58906,0.531322,-0.00531216,-0.00854229,0.000649578
15813,2.46216e+13,-3.02088,0.825917,-0.0960655,-0.00383634,-0.00914836,-0.000667544
15814,2.08491e+14,-2.00439,2.44858,0.43488,-0.00827502,-0.00650474,0.00111654
15815,7.12994e+13,-3.1707,1.04768,-0.919023,-0.00263488,-0.00853905,0.000520644
15816,1.33603e+14,-2.77413,1.27851,0.207701,-0.00346868,-0.0095389,0.000771144
15817,1.21948e+15,2.11924,3.85994,1.94393,-0.00719203,0.00377524,-0.000138464
15818,1.01217e+15,1.12146,4.71315,0.473028,-0.00777454,0.0017789,0.00109575
15819,8.43862e+13,-2.63599,0.37348,0.92673,-0.00144288,-0.0107577,0.00118914
15820,1.19432e+14,-2.2533,2.23959,-0.456527,-0.00791122,-0.00695342,0.000130382
15821,2.85924e+15,1.99121,-3.88423,0.806544,0.00770959,0.00394693,0.000524899
15822,6.23942e+16,16.5297,0.950147,-4.74241,6.04271e-05,0.0032748,0.00111068
15823,1.30601e+14,-1.82791,2.96524,0.0263496,-0.00806265,-0.00560425,-0.000301369
15824,1.33252e+14,-1.71461,2.4997,0.135222,-0.00929086,-0.00584517,0.000584869
15825,9.92143e+13,-1.59457,2.48611,0.257265,-0.00949794,-0.00603581,-0.000137887
15826,2.41005e+14,2.45185,2.51594,0.593495,-0.00617267,0.00645285,-0.000694335
15827,2.54277e+13,1.9702,-2.9651,0.793637,0.00562538,0.00374572,0.000233062
15828,1.73377e+14,-3.65303,-0.105277,-0.538906,-0.00121051,-0.00808038,0.00184104
15829,3.75278e+13,-3.51782,0.470243,0.34525,-0.00179192,-0.00848898,0.000522602
15830,1.35654e+14,-3.60616,-1.12699,-0.752177,0.00201398,-0.00738033,0.0019649
15831,2.12972e+14,-3.79445,-0.873961,-0.604822,0.00189581,-0.00730846,0.0014743
15832,9.02692e+13,-3.06764,-0.246131,0.816502,0.000183785,-0.00964657,0.00108097
15833,2.88703e+12,-0.194602,-0.444602,0.143251,0.00638918,-0.0271707,-0.00622466
15834,1.72959e+14,-2.75685,1.70794,0.750879,-0.00517167,-0.00780555,-0.000934688
15835,6.13834e+13,-2.97999,0.787349,1.01101,-0.00270329,-0.00905847,-0.0018544
15836,3.91189e+13,-2.92703,-0.703122,0.668122,0.00127403,-0.00979773,-0.00168349
15837,5.35592e+12,0.145552,-1.19655,-0.486464,0.0174957,0.000312748,-0.000356845
15838,4.16899e+14,-4.88765,-0.646203,0.305437,-0.000101517,-0.00657935,0.000278913
15839,4.37821e+14,-4.51792,0.00285421,-0.55874,-0.0013829,-0.00733158,0.000312246
15840,4.59328e+13,-2.9608,-0.55442,0.566528,0.00109124,-0.00954095,0.00303022
15841,7.59808e+13,-3.18881,0.964176,-0.549383,-0.00331872,-0.00865128,0.000436694
15842,1.77851e+14,-2.91477,0.621765,-0.490788,-0.0015959,-0.0101438,0.000476948
15843,8.58971e+13,-3.93019,-0.339733,0.034349,-2.64818e-05,-0.00730493,0.00244765
15844,1.1872e+15,0.437635,-4.89274,0.798813,-0.00767486,-0.00466385,0.00101133
15845,7.48276e+13,1.80624,2.88654,0.104377,-0.00758253,0.00533117,0.00168699
15846,8.7532e+13,-3.67729,0.042012,1.13531,0.000165739,-0.00732934,-0.00294187
15847,8.08124e+13,-3.90919,-0.460452,0.816624,0.00102331,-0.00721997,-0.00156399
15848,1.2453e+14,-3.19019,1.02577,-0.504294,-0.00460996,-0.00884241,0.00127413
15849,1.25742e+14,-3.83117,0.980318,-0.199203,-0.00350157,-0.00795342,-0.000412405
15850,1.59533e+14,-3.48061,-0.788167,-0.540415,0.00196837,-0.00819556,0.00122861
15851,8.19245e+13,-3.27002,0.00694318,1.20533,0.000202884,-0.00874774,-0.00170683
15852,5.96407e+13,-3.98418,0.139748,-0.2923,-0.00291423,-0.00787261,0.00108414
15853,2.29303e+13,-3.32007,0.446552,-0.0567342,-0.0023118,-0.00895355,0.00070162
15854,1.61363e+15,-0.941012,4.73241,0.556013,-0.00795092,-0.00103778,0.000723089
15855,1.77739e+15,-0.0486971,4.99659,-0.0621914,-0.00714687,0.000367776,0.00323289
15856,1.10585e+14,-2.71096,1.7496,-0.0695754,-0.00676653,-0.00771961,0.0020813
15857,1.28617e+13,-1.06383,1.32477,-0.598424,-0.00929249,-0.00897575,-0.00315571
15858,2.00826e+14,-3.00101,-1.72975,-0.154112,0.00566561,-0.0067678,0.00122493
15859,7.70969e+13,-3.40144,-0.742441,1.18837,0.00205733,-0.00799525,-0.00127396
15860,2.50184e+14,-2.90075,-2.38366,-0.197126,0.00458464,-0.00553117,0.00368315
15861,5.77352e+12,2.10191,-0.166539,0.868484,0.00556482,0.00937511,0.00528597
15862,1.51822e+14,-2.8018,-0.60653,0.466105,0.00253248,-0.00983414,0.00308153
15863,3.28486e+13,1.59594,1.71764,-1.75006,-0.00464576,0.00707433,0.00146028
15864,9.60184e+13,-2.29681,2.63068,-0.25458,-0.00620439,-0.00619443,0.00251366
15865,4.11702e+13,-3.1294,-0.655791,0.306602,0.0013934,-0.00921036,-0.00241643
15866,5.14951e+13,-2.90031,-1.67185,-0.116403,0.00436463,-0.00806351,0.000376816
15867,3.87711e+14,0.555192,-2.82831,0.34896,0.00926253,0.00321111,0.00356706
15868,2.44625e+13,-2.49222,-1.95441,-0.172783,0.0050884,-0.00826435,-0.000282476
15869,2.59669e+16,-9.7201,14.3528,5.86544,-0.00241029,-0.00163731,0.000769359
15870,7.35916e+10,1.95417,0.0698375,-0.0626468,-0.00421402,0.00948634,-0.000840525
15871,7.05153e+13,-2.78985,-2.17554,0.406425,0.00440386,-0.00734639,-0.000174354
15872,9.06463e+13,-3.03872,-1.13416,1.15709,0.00232585,-0.00865442,-0.000180597
15873,1.10028e+14,-1.79681,-2.37939,1.06689,0.00748715,-0.0061801,-0.000240957
15874,1.30601e+14,-3.4027,-0.681382,1.25218,0.0023765,-0.00783369,0.00155631
15875,1.30462e+14,-2.55292,-1.8541,0.734726,0.00565181,-0.00751792,0.00137586
15876,3.24088e+13,-2.62759,-1.71856,0.352016,0.00534889,-0.00810519,0.00137976
15877,2.54976e+13,-1.3567,-3.09922,0.205778,0.00880955,-0.00310272,0.000549461
15878,1.12958e+14,-1.87912,-2.67175,-0.56083,0.00808801,-0.00447527,-9.61996e-05
15879,9.8696e+13,-2.55986,-1.93357,-0.219884,0.00678137,-0.00681494,-0.00036613
15880,2.67902e+14,1.73849,2.7432,0.744222,-0.00773208,0.00592711,-0.00103804
15881,2.94109e+14,-2.00075,-2.3718,-0.13027,0.00892651,-0.00569194,0.000478097
15882,2.36483e+10,0.52204,0.973319,-0.211286,-0.0135428,0.0126521,-0.00205604
15883,1.60168e+14,2.40598,2.74972,0.24213,-0.00644574,0.00603494,-0.00120175
15884,2.0175e+14,-1.11137,3.61957,-0.168653,-0.00809375,-0.00220868,-0.00124705
15885,9.09727e+13,-3.03958,-0.439498,0.614169,0.00109424,-0.00983065,0.00014055
15886,2.72176e+14,-1.75941,-2.84133,0.625252,0.00724737,-0.00490562,-0.00207941
15887,1.10132e+12,0.157905,-0.319091,0.46193,0.0231365,-0.00589941,0.00641131
15888,1.59114e+12,-1.93904,0.0260695,-0.600939,0.00190698,-0.0112941,-0.0026198
15889,3.10723e+14,-2.00948,-2.28884,-1.52821,0.00747927,-0.00493969,0.000895311
15890,4.25673e+14,-1.67547,-2.84589,-1.39288,0.0075735,-0.00319312,0.0021486
15891,1.05156e+14,0.0278111,-3.4996,0.549919,0.00845493,0.000851278,0.00112704
15892,1.73964e+14,2.78611,0.132651,-0.178723,-0.000951821,0.0115091,0.00168836
15893,8.35602e+13,-2.85838,-0.593056,0.807585,0.00232236,-0.00901263,-0.00415375
15894,5.15864e+11,2.12962,-0.307199,0.378216,0.00381153,0.00848274,0.00241024
15895,2.88279e+13,-0.8016,3.67376,-1.54757,-0.00580992,-0.003808,0.00145577
15896,5.20142e+13,-3.50236,-0.0217433,-0.314475,-0.00142993,-0.00837611,-0.00226934
15897,1.54674e+14,2.69521,-0.624904,0.387953,0.00122249,0.0115365,0.000512808
15898,8.20769e+13,-3.69069,0.489631,1.02057,-0.00176291,-0.00760272,0.00109773
15899,7.7978e+13,-2.25204,-1.61877,0.819069,0.00665794,-0.00825639,0.000561571
15900,1.12519e+14,-1.88613,-2.83808,0.00605702,0.00880457,-0.00436376,-0.00063818
15901,1.99352e+14,-2.92996,-1.97996,0.178219,0.00691135,-0.00629285,0.00207373
15902,1.20815e+15,1.99554,-4.17466,-0.562463,0.00725399,0.00315636,0.00230388
15903,3.82688e+15,1.17543,-4.32918,-1.75536,0.00759441,0.00141707,0.00233017
15904,1.27371e+14,-0.0971892,-2.61938,-0.953496,0.0106774,-0.00041389,0.00191193
15905,1.58112e+14,-1.5239,3.29883,-0.112178,-0.00796685,-0.0035878,-0.00161485
15906,2.01287e+14,-2.97691,2.2905,-0.29271,-0.00585939,-0.00617999,0.000522472
15907,6.29038e+13,-1.55816,-2.89077,-0.0452676,0.00846358,-0.00399585,0.000471178
15908,8.61069e+13,-0.966305,-3.3597,-0.18606,0.00824697,-0.0020086,0.0019716
15909,9.62444e+13,0.362304,-3.52171,-0.541256,0.00820614,0.000524017,0.00195157
15910,1.8995e+14,-1.33215,-3.08349,0.166458,0.00918069,-0.00379064,-0.000542657
15911,1.50142e+14,-1.61395,-2.91924,0.00640328,0.00919811,-0.00401087,0.000304754
15912,6.33306e+13,-2.32586,-1.63536,-0.295235,0.00636059,-0.00854326,0.00114948
15913,3.76487e+13,-2.4464,-1.56121,1.21763,0.00554973,-0.00808297,0.000500037
15914,1.21137e+14,-1.09826,-2.65539,-0.516207,0.00918756,-0.00472172,0.00153701
15915,1.34661e+14,0.699456,3.50729,0.525075,-0.00877403,0.00184198,-0.000399617
15916,7.28848e+13,0.568063,-3.01214,-0.0196624,0.00987418,0.000885934,0.000553146
15917,1.31295e+14,-0.267171,-3.44599,-0.6143,0.0077037,-0.00202009,0.00332389
15918,7.57878e+13,-1.0585,-2.96746,0.756096,0.00908552,-0.002641,0.000462281
15919,7.7341e+13,2.96339,0.253675,-0.0469308,-0.00127007,0.0109971,-0.000590006
15920,6.23942e+16,-12.686,-27.4534,-23.3621,-0.00270438,-0.00132739,-0.00231457
15921,3.93934e+11,1.69285,-0.0943906,-0.0440886,-0.00414097,0.0112159,0.00507687
15922,1.07574e+14,1.05349,-2.49172,0.689654,0.00869349,0.00627923,0.00123299
15923,4.37511e+11,1.118,0.306197,-0.112349,-0.00733511,0.00904342,-0.00312445
15924,1.61761e+14,-0.0517397,-2.7398,0.198106,0.0101483,0.00260907,0.00331209
15925,2.33719e+15,2.10149,-3.68693,-1.93252,0.0067258,0.00480794,0.000332728
15926,2.46608e+15,2.66984,-3.68582,-2.10269,0.0062864,0.00451938,-0.000310163
15927,2.40896e+14,-0.441672,-3.11536,0.363316,0.00911628,0.00080303,-0.00295455
15928,2.92701e+15,3.52025,-2.3026,-2.12056,0.00462217,0.00674376,-0.000278215
15929,6.26777e+14,3.5256,-2.52176,1.96886,0.00470394,0.00661727,-0.000404149
15930,2.3543e+15,3.25199,-2.67395,-1.96027,0.00521181,0.00648792,-0.000102815
15931,7.7858e+14,1.59067,4.44491,0.915015,-0.00765324,0.00236033,-0.00104157
15932,2.06892e+12,-0.0726199,-2.52702,0.171921,0.0082098,-0.00458728,0.00341695
15933,1.11999e+15,3.50431,-2.96618,-0.628213,0.00512315,0.00644597,-0.00107005
15934,7.93619e+13,3.56537,-1.00746,0.697569,0.00294008,0.0073394,0.00107203
15935,2.02164e+15,3.44029,-3.94244,0.720266,0.00462936,0.00488663,0.0030467
15936,7.02859e+13,2.00817,-2.12794,-0.64304,0.00859973,0.00512532,0.00167898
15937,2.30522e+14,1.30643,-2.66558,-0.687791,0.00913587,0.00368189,0.00155208
15938,8.89727e+13,0.128241,-2.14386,-0.783262,0.0117995,0.00244912,-0.00422012
15939,7.76836e+13,1.95766,-2.09657,0.209418,0.00782191,0.00676975,0.0020823
15940,1.08122e+14,-0.443682,3.70982,-0.592703,-0.0085586,-0.000770573,0.000713485
15941,1.21071e+14,-1.03408,-3.53702,-0.0793454,0.00888968,-0.00231545,-0.000735284
15942,2.453e+14,0.237395,-3.43624,-0.125977,0.00977571,-9.43092e-05,7.68775e-05
15943,1.32404e+15,2.86273,-3.64698,-1.55653,0.00621871,0.00460903,0.00187827
15944,1.43922e+15,3.31664,-3.25105,-0.912137,0.00584001,0.00561722,0.00114429
15945,1.15164e+15,2.8007,-3.72084,-0.584422,0.00660292,0.00456554,0.00187649
15946,2.22754e+15,2.15166,-4.38861,-0.978953,0.00684584,0.00313037,0.00197557
15947,9.93823e+14,2.65976,-3.64321,-1.53002,0.00659819,0.0040111,0.00264193
15948,3.78763e+14,-0.903136,-2.86368,-1.01105,0.00948556,-0.00201994,0.000418597
15949,1.94975e+14,0.602782,-2.90856,-0.0126189,0.00949042,0.00323362,0.00197149
15950,1.46821e+14,-0.199534,-2.59919,-1.4078,0.0101821,0.00141887,-3.31298e-05
15951,1.83965e+14,1.01123,-3.05384,-0.294428,0.00806106,0.00379702,0.00307794
15952,7.32141e+13,-0.475342,-2.85371,0.388762,0.0104033,-0.000233861,0.000915434
15953,3.85632e+13,0.444198,-3.07473,-0.392778,0.00900388,0.00287032,-0.002401
15954,5.77703e+13,-3.29706,0.0586823,0.0619004,0.000369273,-0.00949673,-0.00159704
