mass,name,position:0,position:1,position:2,velocity:0,velocity:1,velocity:2
7.26462e+15,,-1.58630e+00,-3.02205e+00,3.73887e-01,7.58459e-03,-4.73772e-03,-2.03977e-03
4.69117e+14,,-7.94557e-01,-2.96332e+00,2.48896e-02,9.90962e-03,-1.23238e-03,-3.50303e-05
1.27342e+15,,1.47883e+00,-2.19630e+00,-2.15397e-01,9.04621e-03,6.64845e-03,-7.42457e-04
7.46453e+14,,1.31524e+00,-2.35303e+00,-8.34690e-03,8.84806e-03,6.52352e-03,9.31775e-06
2.27144e+15,,1.36823e+00,-2.86484e+00,-2.88682e-01,8.26753e-03,4.74298e-03,-4.20564e-04
8.68980e+15,MACEK,8.57843e-01,-2.73926e+00,5.41271e-02,9.39076e-03,3.91923e-03,-2.50399e-03
1.46685e+15,,2.15822e+00,-2.26313e+00,-7.09566e-01,6.94849e-03,6.36021e-03,1.24251e-03
1.39238e+15,Iatteri,4.88541e-01,-2.99795e+00,-3.98251e-01,9.29481e-03,2.89822e-03,-6.91866e-04
1.44431e+16,,1.91503e+00,-1.47614e+00,2.87403e-01,6.16169e-03,1.00404e-02,2.25298e-03
1.73243e+13,,-1.49806e+00,1.12419e+00,7.00147e-01,-7.90197e-03,-8.21522e-03,-2.09960e-03
1.50223e+15,,2.17916e+00,-1.60361e+00,3.26848e-01,5.89526e-03,8.90918e-03,-2.48696e-03
1.18720e+15,,1.84698e+00,-2.96787e+00,-2.90228e-01,6.75969e-03,5.30819e-03,4.40180e-04
1.38869e+15,,1.82725e+00,-2.48443e+00,-1.76267e-01,7.03506e-03,6.75309e-03,1.12384e-03
7.80176e+14,,3.19235e+00,9.88999e-01,-2.47044e-01,-3.30226e-03,7.94480e-03,-2.47706e-03
1.01379e+15,,1.74978e+00,-2.81687e+00,8.12923e-01,7.42488e-03,4.73046e-03,-1.54427e-03
1.66793e+15,,3.28148e+00,-1.57682e-01,-7.76558e-02,1.12536e-04,9.18711e-03,2.00220e-04
2.85815e+15,,3.08320e+00,-1.79402e+00,-7.71430e-01,3.87971e-03,7.07420e-03,1.55831e-03
1.57651e+15,,2.62351e+00,-1.11255e+00,-9.96674e-02,3.61216e-03,9.69218e-03,1.81674e-03
1.46060e+15,,2.26139e+00,-2.19495e+00,9.55411e-01,5.68762e-03,6.24441e-03,-3.72516e-03
6.45367e+15,,8.06574e-01,-3.21597e+00,-1.14830e+00,7.90460e-03,2.87273e-03,-1.80243e-03
2.00319e+15,,2.30404e+00,-2.51423e+00,-4.25055e-01,6.04252e-03,6.38879e-03,1.03232e-03
1.46451e+15,,3.01327e+00,-1.39484e+00,-7.15762e-01,3.20486e-03,8.34809e-03,-6.88370e-04
2.48318e+16,,3.41375e+00,-3.30323e+00,-1.19725e+00,4.06146e-03,5.49562e-03,-3.91140e-03
6.66019e+15,,2.31530e+00,2.57698e+00,4.20443e-01,-6.08387e-03,5.47814e-03,5.42828e-04
8.09979e+14,Distasio,1.52344e-01,3.08957e+00,4.06751e-01,-9.24401e-03,-7.05872e-04,8.42082e-05
1.29600e+15,,-8.18336e-01,2.77199e+00,-4.98203e-01,-9.39708e-03,-2.45132e-03,1.31839e-03
3.24940e+15,,-1.26230e+00,-2.83410e+00,-5.86570e-01,8.79887e-03,-3.78863e-03,7.26788e-04
7.79948e+14,,4.04018e-01,2.62321e+00,2.09396e-01,-1.07986e-02,1.36746e-03,1.01063e-03
1.45887e+15,,-2.34628e+00,6.51049e-01,4.83311e-01,-1.42160e-03,-1.12261e-02,7.73595e-04
9.53992e+15,,-1.68229e+00,2.69980e+00,3.10058e-01,-7.55462e-03,-4.07008e-03,1.81426e-03
1.10468e+15,,-2.48913e+00,-4.27762e-01,1.29300e-01,1.14926e-03,-1.09395e-02,2.46657e-04
1.27595e+15,,9.56737e-01,2.79517e+00,-9.62885e-02,-9.34825e-03,2.56094e-03,-1.03538e-03
1.22194e+15,,-1.09585e+00,2.81112e+00,-2.77653e-01,-9.20269e-03,-2.57304e-03,-1.84112e-05
9.80745e+14,,2.23606e+00,-2.32559e+00,7.47746e-02,7.26684e-03,5.78509e-03,6.21262e-04
1.24797e+15,,3.08325e+00,-2.42569e-01,-2.39099e-01,1.04879e-03,9.46682e-03,-9.69541e-04
3.01147e+15,,-5.53303e-01,-3.53593e+00,7.05254e-01,8.03769e-03,-8.16711e-04,1.77584e-03
3.74903e+15,,-1.54489e+00,-3.13134e+00,-8.30790e-01,7.62874e-03,-3.55470e-03,-9.71147e-05
1.62031e+15,,-2.87200e+00,-3.39283e-01,6.52033e-01,1.19496e-03,-9.28071e-03,5.45657e-04
2.13161e+15,,1.94125e+00,-1.72442e+00,-6.90783e-01,8.58712e-03,7.05429e-03,3.78426e-04
1.81198e+15,,5.91725e-01,-3.08339e+00,-1.55748e-01,9.35305e-03,1.47988e-03,-1.69325e-03
4.55650e+15,,2.58678e+00,-1.18194e+00,6.70952e-01,4.30685e-03,9.23332e-03,-6.12850e-04
1.12843e+15,Kossen,5.43206e-02,-3.09223e+00,-1.70396e-01,9.84921e-03,2.79957e-04,-4.71249e-04
1.23550e+15,,1.35954e+00,-2.78178e+00,-4.41754e-01,8.78151e-03,4.23604e-03,2.28339e-04
9.29833e+14,,1.67265e+00,-2.33529e+00,8.07767e-01,8.26023e-03,5.82933e-03,-2.46131e-04
1.24828e+15,,2.83134e+00,-1.61833e+00,-6.02133e-01,4.77746e-03,7.34754e-03,-2.45178e-03
7.68147e+14,,3.68145e-01,2.57109e+00,3.48262e-01,-1.10325e-02,-1.86613e-04,5.78935e-04
1.84498e+15,,2.33166e+00,-2.62547e+00,-1.40593e-01,6.22081e-03,5.69452e-03,-3.46042e-05
2.01820e+15,,1.48098e+00,-2.67450e+00,-1.12114e-01,8.49052e-03,5.10857e-03,-4.33864e-04
5.70370e+15,,2.21585e+00,-2.28281e+00,8.20523e-01,6.70375e-03,6.28296e-03,6.13217e-04
1.48675e+15,,2.93391e+00,2.32741e-01,1.13293e-01,-3.47441e-03,9.16632e-03,-1.34516e-03
3.85328e+15,,1.47745e+00,-2.74781e+00,1.06261e+00,7.75183e-03,4.82704e-03,1.38987e-03
4.74582e+16,,1.70802e+00,-3.06945e+00,-6.05521e-01,6.68062e-03,4.33987e-03,-2.40406e-03
3.09825e+15,,-1.12915e+00,4.53027e+00,-1.97419e-01,-6.84040e-03,-1.74383e-03,1.69058e-03
2.62207e+15,,2.74321e+00,-1.75358e+00,8.55122e-01,4.70573e-03,6.97983e-03,-2.83781e-03
9.58853e+14,,2.43787e+00,-1.71259e+00,-3.10964e-01,5.77908e-03,8.13538e-03,-1.55040e-03
2.14725e+15,,2.79931e+00,-1.62470e+00,-6.71391e-01,4.19274e-03,7.87172e-03,-2.01646e-03
9.82074e+14,,1.79728e+00,-2.29041e+00,8.68873e-01,7.79924e-03,5.64610e-03,-2.35573e-03
2.46755e+15,,1.71445e+00,-2.18513e+00,2.22097e-01,8.14503e-03,6.58479e-03,-2.67808e-03
1.34591e+15,,2.13192e+00,-2.63906e+00,-1.92392e-01,6.52728e-03,5.78280e-03,-1.85347e-03
1.11796e+15,,1.88412e+00,-2.30362e+00,1.03691e+00,7.69471e-03,5.66984e-03,-1.61458e-03
1.07672e+15,,3.23571e+00,-1.26583e+00,-4.53462e-01,2.91067e-03,7.87550e-03,-1.41933e-03
1.09207e+15,,-3.55286e+00,2.63118e-01,1.55637e-01,-1.59250e-05,-8.99131e-03,1.71287e-03
8.33596e+14,Chriswan,2.99695e+00,-1.05583e+00,4.13372e-01,3.08724e-03,8.84104e-03,-6.42887e-04
2.82796e+16,,4.73833e+00,-1.61850e+00,1.09133e+00,1.44083e-03,6.61516e-03,3.43441e-03
2.61989e+16,,4.39651e+00,-1.83996e+00,-8.36785e-01,2.88181e-03,6.86683e-03,-3.04713e-03
3.96742e+13,,1.13474e+00,1.52530e+00,5.04513e-01,-9.04326e-03,7.03296e-03,3.39462e-03
7.30712e+15,,-2.35088e+00,4.60374e+00,9.21022e-01,-6.60277e-03,-3.34064e-03,1.77084e-03
3.49115e+16,,-1.60724e+00,4.84817e+00,2.03116e+00,-6.69632e-03,-2.48957e-03,1.16259e-03
1.22780e+15,,1.15221e+00,-1.64568e+00,1.04002e+00,1.11555e-02,6.16393e-03,1.21844e-03
7.10007e+12,Dudzinski,1.34136e+00,-1.06188e+00,6.12333e-01,7.77475e-03,9.93234e-03,-2.37271e-03
1.27167e+14,,4.04016e-01,-2.08433e+00,4.42746e-01,1.04015e-02,1.36330e-03,3.10403e-03
1.99444e+14,,-1.11391e+00,-2.59067e+00,7.89516e-02,9.55274e-03,-4.94937e-03,-7.14476e-05
1.35710e+15,,9.09681e-01,-2.55872e+00,-4.46351e-01,9.63838e-03,4.67479e-03,3.62126e-04
1.67248e+15,,3.75358e-01,-2.54007e+00,3.30963e-01,1.11973e-02,4.48482e-04,2.55603e-03
1.25000e+14,,-1.06443e+00,-2.53687e+00,-2.84383e-02,1.03773e-02,-3.71448e-03,-1.00058e-04
2.04584e+15,,-2.31528e+00,2.14316e+00,4.03557e-01,-5.50135e-03,-6.66536e-03,1.59072e-03
1.04952e+15,,-1.27377e-01,-2.82326e+00,7.00026e-02,1.06908e-02,-6.32529e-04,3.28874e-05
9.33171e+14,,1.80419e+00,-1.72823e+00,5.39564e-01,8.58357e-03,7.75529e-03,-1.20507e-03
2.57880e+15,,-4.91845e-01,-2.99105e+00,5.96330e-01,9.28690e-03,-2.65743e-03,-2.03110e-03
9.74116e+14,,1.69044e+00,-2.74246e+00,-6.71174e-02,7.62940e-03,4.47089e-03,-2.82351e-03
3.53713e+15,,2.95122e+00,-8.30264e-01,8.13983e-01,2.24415e-03,9.17867e-03,5.64911e-04
2.02898e+15,,1.79612e+00,-2.16984e+00,5.59877e-01,7.53979e-03,7.14186e-03,1.19425e-03
7.84519e+14,,-2.18575e+00,4.39430e+00,-2.57841e-01,-6.13894e-03,-3.02774e-03,7.10301e-05
1.91554e+15,,1.49552e+00,2.82921e+00,6.59416e-01,-7.60533e-03,4.55664e-03,-7.23322e-04
1.22780e+15,,1.80810e+00,-2.40253e+00,3.44438e-01,7.84020e-03,6.09857e-03,1.20724e-03
1.28834e+15,,2.52559e+00,-1.67393e+00,8.99720e-02,4.96463e-03,8.52485e-03,8.91561e-04
1.16679e+15,,1.93065e+00,-2.24101e+00,2.14230e-02,6.90308e-03,7.20944e-03,-2.04267e-03
1.11535e+15,,2.62631e+00,-2.08848e+00,2.00344e-01,5.06590e-03,7.32618e-03,1.00472e-03
6.73433e+14,,1.55401e+00,-2.74217e+00,2.64510e-01,8.41216e-03,4.71763e-03,6.82043e-04
4.86663e+15,,5.99615e-01,-2.89081e+00,-3.50642e-01,9.21647e-03,3.58375e-03,2.54289e-03
1.29504e+15,,2.12268e+00,-1.80750e+00,1.49105e-01,6.81571e-03,7.56846e-03,-3.46762e-03
7.50003e+14,,8.61806e-01,-2.61596e+00,5.05866e-01,9.92069e-03,4.28666e-03,2.93566e-04
7.21916e+14,,-9.87747e-01,-3.09639e+00,4.51336e-01,9.39455e-03,-9.46932e-04,8.87741e-04
9.74234e+15,,2.88456e+00,-1.66499e+00,6.77184e-01,3.53513e-03,7.99913e-03,1.70217e-03
1.10756e+15,,1.32965e+00,-2.99078e+00,-3.93134e-03,8.23576e-03,4.15533e-03,1.35439e-03
1.90888e+15,,2.87866e+00,4.03386e-01,-8.61978e-01,-6.82466e-04,9.97047e-03,3.71866e-04
7.81318e+14,,2.90872e+00,-1.30865e+00,-1.03036e-02,2.31821e-03,9.19629e-03,-3.06214e-04
9.83138e+14,,2.78946e+00,-1.57437e+00,6.84911e-02,5.12246e-03,7.84985e-03,-1.49114e-03
8.78985e+14,,3.58552e+00,-2.77686e-01,-2.23547e-01,1.53215e-03,7.67492e-03,2.89379e-03
8.42210e+14,,2.14539e+00,-2.15886e+00,-1.87540e-01,7.12118e-03,6.75504e-03,1.98064e-03
3.48645e+15,,3.17817e+00,-2.90623e-01,-2.73461e-01,1.41290e-03,9.13027e-03,-2.17413e-03
7.87576e+15,,4.18002e+00,-2.31170e+00,-2.70239e-01,3.74331e-03,7.24986e-03,-4.69497e-04
6.86524e+15,,4.46435e+00,-2.00158e+00,3.13789e-01,3.00985e-03,7.32629e-03,1.79403e-04
1.53531e+15,,3.02123e+00,-1.02474e+00,4.66481e-01,3.85607e-03,8.63228e-03,3.35958e-04
1.80490e+16,,5.16192e+00,-1.33199e+00,3.72101e-01,2.22581e-03,6.96224e-03,4.72956e-04
1.24639e+16,,4.57746e+00,-1.11903e+00,1.54180e+00,2.21032e-03,6.94019e-03,-3.03626e-03
2.93012e+16,,4.17877e+00,-2.09267e+00,-3.04738e-01,3.43711e-03,6.93092e-03,2.78710e-03
6.09775e+15,,4.60653e+00,-8.80652e-01,1.27110e+00,1.91982e-03,7.65505e-03,-1.09773e-03
9.22978e+15,,-2.92649e+00,4.33442e+00,6.54624e-01,-6.76144e-03,-3.24414e-03,-1.03314e-03
3.94733e+15,,4.76858e+00,-6.39424e-01,-1.60283e+00,7.83413e-05,6.01643e-03,-1.82365e-03
2.43476e+15,,-3.64819e+00,1.93348e-01,-5.38858e-01,-9.37283e-04,-8.66363e-03,2.75305e-04
7.61618e+14,,-1.56853e+00,-2.24095e+00,-4.74457e-01,8.58213e-03,-6.74530e-03,-6.00670e-04
2.65342e+15,,-1.56102e+00,-2.92508e+00,-4.19797e-01,7.70100e-03,-4.46874e-03,1.97544e-03
3.18545e+15,,1.39722e+00,-2.91396e+00,4.04844e-01,7.52790e-03,5.06653e-03,1.35973e-03
1.98233e+15,,-5.92753e-01,-2.81122e+00,1.08987e+00,9.79157e-03,1.67273e-04,1.11085e-03
7.86724e+15,,2.35670e+00,-2.29852e+00,1.69721e+00,5.83056e-03,5.60252e-03,-2.18686e-04
5.96946e+14,Guttler,-4.23745e-01,-3.25349e+00,2.07560e-02,9.28338e-03,3.97715e-04,-4.91854e-05
8.20551e+14,,3.81771e-01,-3.08483e+00,5.70320e-01,8.88398e-03,4.74674e-04,-3.34858e-03
1.37822e+13,,5.45417e-03,1.62589e+00,-7.17213e-01,-1.32242e-02,1.07094e-03,-4.00397e-04
3.67610e+15,,1.39639e+00,-2.71976e+00,1.33456e-01,8.93432e-03,3.70822e-03,1.78677e-03
2.88698e+15,,9.72200e-01,-2.78518e+00,-6.22675e-01,8.60098e-03,5.10646e-03,7.14869e-04
8.33596e+14,,2.82115e+00,-6.12751e-01,2.61769e-01,1.58193e-03,9.96083e-03,-1.23234e-03
3.96147e+15,,1.98438e+00,-2.85638e+00,-9.04807e-01,6.39331e-03,4.88724e-03,1.67326e-03
1.14220e+15,,2.14530e+00,-2.50265e+00,-3.10826e-01,6.90312e-03,5.85458e-03,2.56320e-04
8.68606e+15,Hippokoon,3.99585e+00,-2.54612e+00,6.17203e-01,4.46735e-03,6.73881e-03,-3.87320e-04
1.42254e+16,Phegeus,5.15553e+00,-5.36595e-02,-4.91833e-01,5.39741e-04,7.41463e-03,1.79063e-03
6.38710e+16,Idaios,3.49107e+00,-3.09406e+00,-1.54393e+00,5.19317e-03,5.83057e-03,1.14895e-03
1.17723e+16,Echepolos,3.97352e+00,-2.62855e+00,-1.92252e+00,4.48247e-03,5.95402e-03,1.33855e-03
6.40341e+15,Peterburgtrista,1.86633e+00,-2.38296e+00,-8.22202e-01,7.45248e-03,5.55216e-03,2.58396e-03
4.07357e+14,,2.55910e+00,-2.16085e+00,1.00305e-01,6.10513e-03,6.66527e-03,7.42871e-04
1.37566e+15,,-2.15020e+00,2.79003e+00,-1.14237e-01,-7.28643e-03,-6.47201e-03,-8.31705e-05
4.42026e+15,,2.73078e+00,1.74347e+00,-4.45454e-01,-5.10304e-03,7.94259e-03,-9.85924e-04
8.35983e+14,Schelde,1.82056e+00,-8.26890e-01,3.70921e-02,2.59794e-03,1.13805e-02,5.41352e-03
8.53302e+14,,-4.09301e-01,-2.32390e+00,1.21281e-01,1.10860e-02,-1.12265e-03,2.52018e-03
2.32300e+15,Angekauffmann,-2.55776e+00,-1.51090e+00,-4.84410e-01,3.75005e-03,-7.33256e-03,-4.03325e-03
1.18789e+16,,4.09314e+00,-2.87067e+00,7.82638e-01,4.08527e-03,5.76263e-03,-3.05697e-03
8.84946e+15,,4.96804e+00,-1.75586e+00,-1.99022e-02,2.71636e-03,6.88348e-03,-5.64588e-04
5.15993e+15,,3.73405e+00,-2.98310e+00,-1.46504e+00,4.07614e-03,6.47543e-03,-1.51484e-03
3.18774e+15,,5.00225e+00,-1.89623e+00,-1.69869e-01,2.74995e-03,6.77894e-03,-1.35732e-04
6.38115e+15,,5.07774e+00,-1.11363e-01,-6.14213e-02,6.31933e-04,7.68069e-03,-6.29670e-04
9.34715e+14,Steinheil,2.27657e+00,1.64401e+00,-7.64377e-01,-6.96259e-03,7.83357e-03,9.60535e-05
9.21141e+14,Hukeller,-1.05173e+00,2.71549e+00,-2.94480e-01,-7.15339e-03,-4.80405e-03,4.45916e-03
1.46412e+15,Lampert,2.61409e+00,-1.40657e+00,-2.79720e-01,3.91796e-03,8.91947e-03,1.71260e-03
1.08136e+14,,-9.87810e-01,1.61475e+00,6.26814e-01,-9.32984e-03,-6.10341e-03,4.02031e-03
5.07165e+13,,1.77627e+00,-3.11959e+00,-4.00984e-01,7.07649e-03,4.31328e-03,1.08921e-03
8.10915e+14,,2.67465e+00,-1.67770e+00,4.45600e-01,4.48117e-03,7.68054e-03,-3.34004e-03
1.08921e+15,,2.11148e+00,-1.61364e+00,-1.48607e-01,6.99382e-03,8.76069e-03,-3.15085e-04
9.21141e+14,,-7.29796e-01,-3.00399e+00,-2.85711e-02,9.86918e-03,-1.12563e-03,-1.30201e-04
1.64815e+13,Bakerhansen,1.40992e+00,1.11785e+00,3.35462e-01,-6.67843e-03,1.04146e-02,-3.86111e-03
3.88937e+13,Davasobel,1.11858e+00,1.41977e+00,8.46304e-01,-9.06710e-03,7.27965e-03,-2.80313e-03
2.49052e+16,Helicaon,4.82507e+00,-1.39977e+00,-7.31190e-01,1.21722e-03,7.11993e-03,-2.70974e-03
7.43798e+14,,-1.66228e+00,1.94857e+00,1.55347e-01,-7.23690e-03,-8.48873e-03,-1.44689e-03
7.88520e+14,,2.05193e+00,-2.22416e+00,-1.49596e-01,7.15484e-03,6.91770e-03,1.72845e-03
3.25590e+15,Weiser,3.06248e+00,-4.85069e-01,-1.56223e-03,-7.99950e-05,9.76027e-03,1.16257e-03
1.20571e+15,,2.44306e+00,1.23955e-01,-9.18337e-01,1.22101e-03,1.13155e-02,1.51644e-03
1.99012e+13,,-4.93200e-01,1.94003e+00,-7.95313e-01,-1.10700e-02,-2.49686e-03,-6.63586e-05
1.10646e+14,"Mount Banzan",7.57436e-01,-1.76150e+00,-4.63112e-01,9.10023e-03,8.66849e-03,-3.10771e-03
2.11737e+15,,1.62058e+00,-2.16707e+00,2.15636e-01,4.84751e-03,9.11677e-03,3.70207e-03
1.87389e+15,,1.94859e+00,-1.63542e+00,8.37392e-01,6.11934e-03,9.16660e-03,1.46755e-03
8.84679e+14,,2.96602e+00,-2.77657e-01,-9.08300e-02,-7.00944e-04,1.01301e-02,2.20253e-04
4.36891e+14,,3.16683e+00,-1.76769e+00,-6.27831e-02,4.01794e-03,7.29178e-03,4.95342e-05
1.20754e+15,,2.67003e+00,-1.18020e+00,4.13016e-01,5.70668e-03,8.44299e-03,-1.19159e-03
1.05621e+15,,2.62557e+00,1.45773e+00,-7.86722e-02,-4.17705e-03,8.34874e-03,3.83846e-03
2.25052e+14,,2.54193e+00,-1.33729e+00,4.72956e-01,5.27404e-03,9.01508e-03,-1.30750e-04
3.04478e+15,,3.18175e+00,1.52735e+00,5.11786e-01,-3.96567e-03,7.50454e-03,-1.32038e-03
1.51498e+15,Skarupa,-3.10524e+00,1.80601e+00,1.11788e-01,-4.39937e-03,-8.51571e-03,-5.08474e-04
5.05613e+15,Mydon,5.52573e+00,-9.98508e-01,2.36522e-01,2.02756e-03,6.62521e-03,-7.97291e-04
5.52715e+15,,2.87432e+00,-5.68822e-01,-5.75038e-01,2.40659e-03,9.60947e-03,5.30746e-05
9.97313e+14,,-1.09369e+00,3.02383e+00,-1.59501e-01,-7.83081e-03,-4.20560e-03,-1.82239e-03
1.37533e+15,,1.82223e+00,-2.07851e+00,2.66673e-02,6.84670e-03,8.24212e-03,1.93608e-03
7.21050e+14,,-9.12263e-01,-3.58686e+00,1.17228e+00,7.76619e-03,-1.02907e-03,-1.27797e-03
9.47122e+14,,-1.33248e+00,2.24894e+00,1.01985e+00,-1.03500e-02,-3.14217e-03,-5.09605e-04
2.56415e+15,Nucciomula,-3.44462e+00,9.44341e-01,1.55416e-01,-2.50142e-03,-9.26891e-03,1.70453e-04
6.17398e+13,Frankhill,1.54396e+00,1.60202e-01,5.86150e-01,9.51133e-04,1.48355e-02,-1.84724e-03
1.06362e+13,,-1.71152e+00,1.05770e+00,-7.21498e-01,-6.08397e-03,-9.48447e-03,-9.13170e-04
1.59886e+15,,1.71224e+00,-2.09048e+00,3.60433e-01,8.20406e-03,6.52903e-03,-3.33415e-03
1.73712e+14,,-1.50093e+00,2.05612e+00,-1.83877e-01,-9.95130e-03,-1.90039e-03,-5.13282e-03
1.97466e+13,,-1.91382e+00,3.42838e-02,7.95846e-01,7.80693e-04,-1.15325e-02,1.18270e-03
2.07110e+15,,-4.06192e-03,3.22031e+00,5.69954e-01,-8.66955e-03,-1.22735e-03,-1.74554e-03
2.82132e+14,Kromeriz,-2.11042e+00,-2.66285e+00,1.84546e-01,7.37238e-03,-5.54355e-03,-2.13666e-05
1.55595e+15,,2.30295e+00,2.06380e+00,4.38671e-01,-4.52538e-03,8.53917e-03,-1.17650e-03
2.75582e+14,,2.78752e+00,-1.11210e+00,-1.72803e-01,4.97939e-03,8.84255e-03,3.36753e-05
2.44983e+14,Reneefleming,3.68913e+00,-1.40253e+00,-9.63186e-02,3.68565e-03,6.64457e-03,-1.22705e-04
8.35266e+14,,1.50537e+00,-2.98692e+00,3.92287e-01,7.19968e-03,4.09662e-03,-3.40888e-03
8.60832e+14,,2.42100e+00,2.22048e+00,1.23615e-01,-6.07439e-03,6.74989e-03,6.84524e-04
1.57185e+15,Kuldiga,1.89023e+00,1.93793e+00,2.72476e-01,-7.30192e-03,8.00053e-03,1.75422e-03
1.10525e+15,,3.18338e+00,1.29225e+00,1.88743e-01,-3.37138e-03,7.69956e-03,2.30790e-03
3.66359e+14,,2.79348e+00,-2.45372e+00,-9.56920e-02,6.58298e-03,4.97937e-03,-1.66626e-04
1.69190e+15,,2.80233e+00,-1.45977e-01,-1.31148e-01,8.22406e-04,1.01923e-02,2.95491e-03
2.08249e+15,,3.25291e+00,9.38951e-01,2.48592e-01,-1.11123e-03,8.83972e-03,-1.27077e-03
1.28293e+15,,2.90176e+00,-1.53481e+00,-4.42947e-01,4.81605e-03,7.56888e-03,2.18885e-03
1.09951e+15,,2.97273e+00,3.57948e-01,1.05427e-01,-1.90531e-03,9.83414e-03,1.12989e-03
1.85147e+15,,3.81277e-01,-3.02465e+00,-2.90680e-02,9.07953e-03,3.98216e-03,-5.76023e-05
1.43579e+15,,2.89440e+00,-1.42085e+00,-5.17720e-01,3.55010e-03,8.06125e-03,-3.09889e-03
3.39815e+14,,2.66632e+00,-2.22943e+00,1.96861e-02,5.03701e-03,6.78729e-03,-2.18015e-03
1.67703e+15,Vespucci,3.27309e+00,-2.62403e-01,5.84445e-01,1.24382e-03,8.83170e-03,-2.02358e-03
9.72001e+14,,2.97828e+00,-7.77245e-01,-1.98536e-01,1.90802e-03,9.61293e-03,9.08948e-04
9.46343e+14,,3.01861e+00,-1.48512e+00,3.33460e-01,2.59655e-03,8.40042e-03,-1.49104e-03
7.61393e+14,,3.51383e+00,8.64945e-02,-5.07237e-02,-5.43736e-04,8.62974e-03,-1.72269e-04
1.49870e+15,Lipperhey,-2.21371e+00,3.20307e+00,6.18967e-01,-6.88745e-03,-5.43805e-03,3.72499e-04
1.05845e+15,,3.21527e+00,-1.37684e+00,-8.95885e-01,2.36792e-03,8.03514e-03,3.27670e-04
2.99529e+15,,2.93716e+00,2.04528e-01,-1.25144e+00,-1.02594e-03,9.48820e-03,8.51816e-04
7.69312e+16,,4.42387e+00,-1.14378e+00,-1.84547e+00,1.84971e-03,7.55004e-03,-1.58594e-03
4.85176e+16,Agathon,4.73505e+00,-1.91813e+00,-5.11419e-01,2.89151e-03,7.11892e-03,6.56628e-04
9.87915e+12,,1.77428e+00,4.41674e-02,-2.93183e-01,9.72168e-04,1.23619e-02,4.26397e-03
7.20949e+13,,1.76584e+00,1.58159e-01,-3.34074e-01,7.54694e-04,1.24528e-02,4.03898e-03
2.02566e+14,,5.86094e-01,-1.55899e+00,-3.33700e-01,1.10936e-02,8.31340e-03,-4.64482e-03
2.35525e+15,,3.31594e+00,1.21714e+00,-9.12751e-01,-2.52189e-03,7.34586e-03,6.57363e-04
2.30963e+13,,1.23738e+00,-1.17409e+00,7.99348e-02,8.44388e-03,1.16180e-02,-1.66958e-03
1.95608e+15,,1.54170e+00,-1.54732e+00,1.82146e-01,8.57720e-03,8.69672e-03,4.13029e-03
8.66691e+14,Stevepreston,1.69162e+00,-3.21463e-01,1.37880e-01,3.04728e-03,1.40841e-02,2.49975e-03
1.61845e+15,,-2.81805e+00,1.00926e+00,-5.27376e-01,-1.30833e-03,-8.95063e-03,-4.29769e-04
2.57122e+15,,-6.71308e-01,-3.23088e+00,-3.60977e-01,8.42116e-03,-2.60962e-03,2.20774e-03
6.47889e+15,,-1.32942e+00,-2.17352e+00,-7.84803e-01,1.00193e-02,-5.30635e-03,8.60517e-05
2.51750e+15,,2.94257e+00,-4.74551e-01,-6.44694e-01,2.05225e-03,9.49232e-03,7.66203e-05
7.64990e+14,,-1.72153e+00,-1.49744e+00,5.94910e-01,6.80016e-03,-9.47973e-03,-9.55052e-04
1.71532e+15,,-1.06505e+00,-2.27827e+00,2.18044e-01,8.56653e-03,-4.89491e-03,-4.55772e-03
3.64845e+14,,9.98961e-01,-2.69586e+00,7.94740e-02,9.94909e-03,3.31085e-03,-1.04315e-03
1.08154e+15,,1.80059e+00,-2.77302e+00,1.70528e-01,7.89049e-03,4.47157e-03,4.96494e-04
6.46499e+14,,-1.31516e-01,-2.91323e+00,9.12315e-02,1.04182e-02,7.53379e-04,-1.20946e-04
1.80141e+15,,2.60837e+00,-1.68443e+00,4.33318e-01,5.34459e-03,7.79598e-03,-8.53757e-04
6.60283e+14,,1.25391e+00,-3.06301e+00,-3.48716e-01,8.74351e-03,2.61531e-03,-1.84887e-04
2.43511e+14,Nayamenezes,1.76835e+00,-2.10155e+00,-1.35447e-03,8.39926e-03,7.04464e-03,-2.68964e-05
1.08380e+15,,2.64008e-01,-3.27595e+00,-3.07184e-01,9.02769e-03,1.63761e-03,-1.43163e-03
8.87162e+14,,2.79990e+00,-1.69744e+00,-1.79178e-01,5.33402e-03,7.45594e-03,-6.36035e-04
2.43301e+14,Naperez,2.15754e+00,-1.70884e+00,-1.12523e-01,7.27646e-03,8.17253e-03,-1.32114e-04
1.05900e+15,,2.28049e+00,-2.50470e+00,-6.91081e-01,6.90964e-03,5.29780e-03,-6.20100e-04
4.22785e+14,,2.28469e+00,-2.15278e+00,-2.93095e-01,7.21763e-03,6.38293e-03,-7.00566e-04
7.91560e+14,,2.38569e+00,-1.85372e+00,-4.42170e-01,6.48257e-03,7.50611e-03,-1.01829e-03
1.04121e+15,,-2.37631e+00,-1.93233e+00,3.87547e-01,3.54157e-03,-8.04873e-03,-1.86469e-03
3.25827e+15,,1.45975e+00,-2.41001e+00,-2.27521e-01,8.51972e-03,6.29239e-03,-1.14769e-03
